person_id,source,collected_at,total_citations,h_index,i10_index,citations_5yr,h_index_5yr,works_count,raw_json
259,google_scholar,2026-03-01,4349,33,,,,,"{""workbook_row"": {""Name"": ""Katherine O’Regan"", ""Year"": 1990, ""Cites2017"": 4349, ""%Cites2017"": 0.85, ""%Rank"": 0.688, ""H-Index"": 33, ""%RankH"": 0.886, ""GoogleScholar"": ""https://scholar.google.com/citations?user=XIOc-p8AAAAJ&hl"", ""CurrentSchool"": ""New York University"", ""Position"": ""Professor"", ""PhDYear"": 1990, ""PhDSchool"": ""UC Berkeley"", ""Years"": 35, ""First"": ""Katherine"", ""Last"": ""O’Regan"", ""Interests"": ""Economic Development Planning, Housing, Race and Ethnicity Planning, and Urban and Regional Economics.""}}"
260,google_scholar,2026-03-01,5402,27,,,,,"{""workbook_row"": {""Name"": ""Paul Smoke"", ""Year"": 1988, ""Cites2017"": 5402, ""%Cites2017"": 0.889, ""%Rank"": 0.757, ""H-Index"": 27, ""%RankH"": 0.822, ""GoogleScholar"": ""https://scholar.google.com/citations?user=RYM94sIAAAAJ&hl=en"", ""CurrentSchool"": ""New York University"", ""Position"": ""Professor"", ""PhDYear"": 1988, ""PhDSchool"": ""MIT"", ""Years"": 37, ""First"": ""Paul"", ""Last"": ""Smoke"", ""Interests"": ""Public Finance and Management, Public Finance Reform, Urban/Regional Economics, International Economic Development."", ""ResearchGate"": ""https://researchgate.net/profile/Paul_Smoke"", ""LinkedIn"": ""https://linkedin.com/in/paul-smoke-a9292b1b""}}"
261,google_scholar,2026-03-01,2415,23,,,,,"{""workbook_row"": {""Name"": ""Christopher Bosso"", ""Year"": 1985, ""Cites2017"": 2415, ""%Cites2017"": 0.722, ""%Rank"": 0.487, ""H-Index"": 23, ""%RankH"": 0.744, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=jIxt_PUAAAAJ"", ""CurrentSchool"": ""Northeastern University"", ""Position"": ""Professor"", ""PhDYear"": 1985, ""PhDSchool"": ""University of Pittsburgh"", ""Years"": 40, ""First"": ""Christopher"", ""Last"": ""Bosso""}}"
262,google_scholar,2026-03-01,2118,20,,,,,"{""workbook_row"": {""Name"": ""Joan Fitzgerald"", ""Year"": 1988, ""Cites2017"": 2118, ""%Cites2017"": 0.685, ""%Rank"": 0.455, ""H-Index"": 20, ""%RankH"": 0.664, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=_bXYlvoAAAAJ&inst=13410158990364976897"", ""CurrentSchool"": ""Northeastern University"", ""Position"": ""Professor"", ""PhDYear"": 1988, ""PhDSchool"": ""Pennsylvania State University"", ""Years"": 37, ""First"": ""Joan"", ""Last"": ""Fitzgerald""}}"
265,google_scholar,2026-03-01,2581,27,,,,,"{""workbook_row"": {""Name"": ""Daniel O’Brien"", ""Year"": 2010, ""Cites2017"": 2581, ""%Cites2017"": 0.742, ""%Rank"": 0.509, ""H-Index"": 27, ""%RankH"": 0.822, ""GoogleScholar"": ""https://scholar.google.com/citations?user=935Cc7wAAAAJ"", ""CurrentSchool"": ""Northeastern University"", ""Position"": ""Professor"", ""PhDYear"": 2010, ""PhDSchool"": ""Binghamton University"", ""Years"": 15, ""First"": ""Daniel"", ""Last"": ""O’Brien""}}"
266,google_scholar,2026-03-01,2145,18,,,,,"{""workbook_row"": {""Name"": ""Alicia Sasser Modestino"", ""Year"": 2001, ""Cites2017"": 2145, ""%Cites2017"": 0.692, ""%Rank"": 0.785, ""H-Index"": 18, ""%RankH"": 0.604, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=QD-QMp4AAAAJ"", ""CurrentSchool"": ""Northeastern University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2001, ""PhDSchool"": ""Harvard University"", ""Years"": 24, ""First"": ""Alicia"", ""Last"": ""Sasser Modestino""}}"
267,google_scholar,2026-03-01,3254,23,,,,,"{""workbook_row"": {""Name"": ""Gavin Shatkin"", ""Year"": 2001, ""Cites2017"": 3254, ""%Cites2017"": 0.794, ""%Rank"": 0.589, ""H-Index"": 23, ""%RankH"": 0.744, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=fo2N4SAAAAAJ"", ""CurrentSchool"": ""Northeastern University"", ""Position"": ""Professor"", ""PhDYear"": 2001, ""PhDSchool"": ""Rutgers University"", ""Years"": 24, ""First"": ""Gavin"", ""Last"": ""Shatkin""}}"
268,google_scholar,2026-03-01,470,10,,,,,"{""workbook_row"": {""Name"": ""Lily Song"", ""Year"": 2020, ""Cites2017"": 470, ""%Cites2017"": 0.336, ""%Rank"": 0.617, ""H-Index"": 10, ""%RankH"": 0.335, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=0qk7s30AAAAJ"", ""CurrentSchool"": ""Northeastern University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2020, ""PhDSchool"": ""MIT"", ""Years"": 5, ""First"": ""Lily"", ""Last"": ""Song""}}"
269,google_scholar,2026-03-01,1511,18,,,,,"{""workbook_row"": {""Name"": ""Thomas Vicino"", ""Year"": 2006, ""Cites2017"": 1511, ""%Cites2017"": 0.6, ""%Rank"": 0.366, ""H-Index"": 18, ""%RankH"": 0.604, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=I7RwuMgAAAAJ"", ""CurrentSchool"": ""Northeastern University"", ""Position"": ""Professor"", ""PhDYear"": 2006, ""PhDSchool"": ""University of Maryland"", ""Years"": 19, ""First"": ""Tom"", ""Last"": ""Vicino""}}"
270,google_scholar,2026-03-01,4349,29,,,,,"{""workbook_row"": {""Name"": ""Moira Zellner"", ""Year"": 2005, ""Cites2017"": 4349, ""%Cites2017"": 0.85, ""%Rank"": 0.688, ""H-Index"": 29, ""%RankH"": 0.84, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=D60rc7gAAAAJ"", ""CurrentSchool"": ""Northeastern University"", ""Position"": ""Professor"", ""PhDYear"": 2005, ""PhDSchool"": ""University of Michigan"", ""Years"": 20, ""First"": ""Moira"", ""Last"": ""Zellner""}}"
271,google_scholar,2026-03-01,233,9,,,,,"{""workbook_row"": {""Name"": ""Seung Jun Choi"", ""Year"": 2025, ""Cites2017"": 233, ""%Cites2017"": 0.224, ""%Rank"": 0.453, ""H-Index"": 9, ""%RankH"": 0.292, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=eAgMSOMAAAAJ"", ""CurrentSchool"": ""Northern Arizona University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2025, ""PhDSchool"": ""University of Texas, Austin"", ""Years"": 0, ""First"": ""Seung"", ""Last"": ""Choi""}}"
272,google_scholar,2026-03-01,1560,15,,,,,"{""workbook_row"": {""Name"": ""David Folch"", ""Year"": 2011, ""Cites2017"": 1560, ""%Cites2017"": 0.612, ""%Rank"": 0.86, ""H-Index"": 15, ""%RankH"": 0.516, ""GoogleScholar"": ""https://scholar.google.com/citations?user=6Vb5yE4AAAAJ&hl=en&inst=13410158990364976897"", ""CurrentSchool"": ""Northern Arizona University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2011, ""PhDSchool"": ""Arizona State University"", ""Years"": 14, ""First"": ""David"", ""Last"": ""Folch""}}"
273,google_scholar,2026-03-01,1426,22,,,,,"{""workbook_row"": {""Name"": ""Steven Gehrke"", ""Year"": 2017, ""Cites2017"": 1426, ""%Cites2017"": 0.584, ""%Rank"": 0.846, ""H-Index"": 22, ""%RankH"": 0.722, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&authuser=2&user=xQqnkVgAAAAJ&inst=13410158990364976897"", ""CurrentSchool"": ""Northern Arizona University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2017, ""PhDSchool"": ""Portland State University"", ""Years"": 8, ""First"": ""Steven"", ""Last"": ""Gehrke""}}"
275,google_scholar,2026-03-01,670,13,,,,,"{""workbook_row"": {""Name"": ""Ruihong Huang"", ""Year"": 2003, ""Cites2017"": 670, ""%Cites2017"": 0.41, ""%Rank"": 0.423, ""H-Index"": 13, ""%RankH"": 0.45, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=L-y59HgAAAAJ"", ""CurrentSchool"": ""Northern Arizona University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2003, ""PhDSchool"": ""University of Wisconsin, Milwaukee"", ""Years"": 22, ""First"": ""Ruihong"", ""Last"": ""Huang""}}"
276,google_scholar,2026-03-01,2005,21,,,,,"{""workbook_row"": {""Name"": ""Brian Petersen"", ""Year"": 2008, ""Cites2017"": 2005, ""%Cites2017"": 0.672, ""%Rank"": 0.76, ""H-Index"": 21, ""%RankH"": 0.696, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&authuser=2&user=-rON9VEAAAAJ&inst=13410158990364976897"", ""CurrentSchool"": ""Northern Arizona University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2008, ""PhDSchool"": ""UC Santa Cruz"", ""Years"": 17, ""First"": ""Brian"", ""Last"": ""Petersen""}}"
277,google_scholar,2026-03-01,488,13,,,,,"{""workbook_row"": {""Name"": ""Kelsea Best"", ""Year"": 2022, ""Cites2017"": 488, ""%Cites2017"": 0.343, ""%Rank"": 0.635, ""H-Index"": 13, ""%RankH"": 0.45, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=isMyIb4AAAAJ"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2022, ""PhDSchool"": ""Vanderbilt University"", ""Years"": 3, ""First"": ""Kelsea"", ""Last"": ""Best""}}"
278,google_scholar,2026-03-01,171,7,,,,,"{""workbook_row"": {""Name"": ""Ricardo Cardoso"", ""Year"": 2018, ""Cites2017"": 171, ""%Cites2017"": 0.185, ""%Rank"": 0.375, ""H-Index"": 7, ""%RankH"": 0.218, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=Tcifuz4AAAAJ"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2018, ""PhDSchool"": ""UC Berkeley"", ""Years"": 7, ""First"": ""Richardo"", ""Last"": ""Cardoso""}}"
279,google_scholar,2026-03-01,1903,21,,,,,"{""workbook_row"": {""Name"": ""Andre Carrel"", ""Year"": 2013, ""Cites2017"": 1903, ""%Cites2017"": 0.659, ""%Rank"": 0.739, ""H-Index"": 21, ""%RankH"": 0.696, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=a7um54AAAAAJ"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2013, ""PhDSchool"": ""UC Berkeley"", ""Years"": 12, ""First"": ""Andre"", ""Last"": ""Carrel""}}"
280,google_scholar,2026-03-01,4805,40,,,,,"{""workbook_row"": {""Name"": ""Zhenhua Chen"", ""Year"": 2014, ""Cites2017"": 4805, ""%Cites2017"": 0.872, ""%Rank"": 0.953, ""H-Index"": 40, ""%RankH"": 0.932, ""GoogleScholar"": ""https://scholar.google.com/citations?user=ghp3SkwAAAAJ&hl=en"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2014, ""PhDSchool"": ""George Mason University"", ""Years"": 11, ""First"": ""Zhenhua"", ""Last"": ""Chen""}}"
281,google_scholar,2026-03-01,4292,23,,,,,"{""workbook_row"": {""Name"": ""Jennifer Clark"", ""Year"": 2004, ""Cites2017"": 4292, ""%Cites2017"": 0.848, ""%Rank"": 0.685, ""H-Index"": 23, ""%RankH"": 0.744, ""GoogleScholar"": ""https://scholar.google.com/citations?user=6pQQuqEAAAAJ&hl=en"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Professor"", ""PhDYear"": 2004, ""PhDSchool"": ""Cornell University"", ""Years"": 21, ""First"": ""Jennifer"", ""Last"": ""Clark""}}"
282,google_scholar,2026-03-01,2591,15,,,,,"{""workbook_row"": {""Name"": ""Maria Conroy"", ""Year"": 2000, ""Cites2017"": 2591, ""%Cites2017"": 0.743, ""%Rank"": 0.512, ""H-Index"": 15, ""%RankH"": 0.516, ""GoogleScholar"": ""https://scholar.google.com.ph/citations?user=1gka4DcAAAAJ&hl=en"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Professor"", ""PhDYear"": 2000, ""PhDSchool"": ""UNC"", ""Years"": 25, ""First"": ""Maria"", ""Middle"": ""Manta"", ""Last"": ""Conroy"", ""Interests"": ""Sustainability, Negotiation and Conflict Management, Environmental Planning, Citizen Participation"", ""ResearchGate"": ""https://researchgate.net/profile/Maria_Conroy"", ""LinkedIn"": ""https://linkedin.com/in/maria-manta-conroy-a98309""}}"
284,google_scholar,2026-03-01,1743,17,,,,,"{""workbook_row"": {""Name"": ""Bernadette Hanlon"", ""Year"": 2007, ""Cites2017"": 1743, ""%Cites2017"": 0.64, ""%Rank"": 0.714, ""H-Index"": 17, ""%RankH"": 0.572, ""GoogleScholar"": ""https://scholar.google.com.ph/citations?user=jC0i14kAAAAJ&hl=en"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2007, ""PhDSchool"": ""University of Maryland, Baltimore County"", ""Years"": 18, ""First"": ""Bernadette"", ""Last"": ""Hanlon"", ""Interests"": ""Suburbs and Housing"", ""ResearchGate"": ""https://researchgate.net/profile/Bernadette_Hanlon"", ""LinkedIn"": ""https://linkedin.com/in/bernadette-hanlon-60a9655""}}"
285,google_scholar,2026-03-01,2411,22,,,,,"{""workbook_row"": {""Name"": ""Rachel Kleit"", ""Year"": 1999, ""Cites2017"": 2411, ""%Cites2017"": 0.721, ""%Rank"": 0.485, ""H-Index"": 22, ""%RankH"": 0.722, ""GoogleScholar"": ""https://scholar.google.com.ph/citations?user=dPSTEEcAAAAJ&hl=en"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Professor"", ""PhDYear"": 1999, ""PhDSchool"": ""UNC"", ""Years"": 26, ""First"": ""Rachel"", ""Middle"": ""G."", ""Last"": ""Kleit"", ""Interests"": ""Public and Affordable Housing, Social Networks, Poverty, Community Development."", ""LinkedIn"": ""https://linkedin.com/in/rachelgarshickkleit""}}"
286,google_scholar,2026-03-01,2655,21,,,,,"{""workbook_row"": {""Name"": ""Yasuyuki Motoyama"", ""Year"": 2006, ""Cites2017"": 2655, ""%Cites2017"": 0.751, ""%Rank"": 0.859, ""H-Index"": 21, ""%RankH"": 0.696, ""GoogleScholar"": ""https://scholar.google.com/citations?user=gm5AlOoAAAAJ&hl=en&oi=ao"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2006, ""PhDSchool"": ""UC Berkeley"", ""Years"": 19, ""First"": ""Yasuyuki"", ""Last"": ""Motoyama""}}"
287,google_scholar,2026-03-01,336,7,,,,,"{""workbook_row"": {""Name"": ""Manuel Santana Palacios"", ""Year"": 2021, ""Cites2017"": 336, ""%Cites2017"": 0.276, ""%Rank"": 0.535, ""H-Index"": 7, ""%RankH"": 0.218, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=mEaBWLQAAAAJ"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2021, ""PhDSchool"": ""UC Berkeley"", ""Years"": 4, ""First"": ""Manuel"", ""Last"": ""Palacios""}}"
288,google_scholar,2026-03-01,1642,16,,,,,"{""workbook_row"": {""Name"": ""Jason Reece"", ""Year"": 2016, ""Cites2017"": 1642, ""%Cites2017"": 0.626, ""%Rank"": 0.703, ""H-Index"": 16, ""%RankH"": 0.548, ""GoogleScholar"": ""https://scholar.google.com/citations?user=mwhaXroAAAAJ&hl=en"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2016, ""PhDSchool"": ""Ohio State University"", ""Years"": 9, ""First"": ""Jason"", ""Last"": ""Reece""}}"
289,google_scholar,2026-03-01,221,9,,,,,"{""workbook_row"": {""Name"": ""Kareem Usher"", ""Year"": 2015, ""Cites2017"": 221, ""%Cites2017"": 0.216, ""%Rank"": 0.17, ""H-Index"": 9, ""%RankH"": 0.292, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&authuser=1&user=BQE_nsYAAAAJ&inst=13410158990364976897"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2015, ""PhDSchool"": ""Florida State University"", ""Years"": 10, ""First"": ""Kareem"", ""Middle"": ""M."", ""Last"": ""Usher""}}"
290,google_scholar,2026-03-01,72,5,,,,,"{""workbook_row"": {""Name"": ""Mattijs Van Maasakkers"", ""Year"": 2013, ""Cites2017"": 72, ""%Cites2017"": 0.09, ""%Rank"": 0.098, ""H-Index"": 5, ""%RankH"": 0.129, ""GoogleScholar"": ""https://scholar.google.com/citations?user=nwnBOYMAAAAJ&hl=en"", ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2013, ""PhDSchool"": ""MIT"", ""Years"": 12, ""First"": ""Mattijs"", ""Last"": ""Van Maasakkers"", ""Interests"": ""Environmental Planning, Ecosytem Services, Conflict Resolution"", ""ResearchGate"": ""https://researchgate.net/profile/Mattijs_Van_Maasakkers"", ""LinkedIn"": ""https://linkedin.com/in/mattijs-van-maasakkers-6316843""}}"
292,google_scholar,2026-03-01,14302,49,,,,,"{""workbook_row"": {""Name"": ""Jennifer Dill"", ""Year"": 2001, ""Cites2017"": 14302, ""%Cites2017"": 0.973, ""%Rank"": 0.935, ""H-Index"": 49, ""%RankH"": 0.964, ""GoogleScholar"": ""https://scholar.google.com.ph/citations?user=GNyEzcMAAAAJ&hl=en"", ""CurrentSchool"": ""Portland State University"", ""Position"": ""Professor"", ""PhDYear"": 2001, ""PhDSchool"": ""UC Berkeley"", ""Years"": 24, ""First"": ""Jennifer"", ""Last"": ""Dill"", ""Interests"": ""Transportation, Infrastructure/Public Services, Environmental Planning, Land Use/Growth Management"", ""LinkedIn"": ""https://linkedin.com/in/jennifer-dill-bb749840""}}"
293,google_scholar,2026-03-01,1281,12,,,,,"{""workbook_row"": {""Name"": ""Yiping Fang"", ""Year"": 2005, ""Cites2017"": 1281, ""%Cites2017"": 0.557, ""%Rank"": 0.609, ""H-Index"": 12, ""%RankH"": 0.409, ""GoogleScholar"": ""https://scholar.google.com/citations?user=NQc4iR0AAAAJ&hl=en"", ""CurrentSchool"": ""Portland State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2005, ""PhDSchool"": ""University of Colorado, Denver"", ""Years"": 20, ""First"": ""Yiping"", ""Last"": ""Fang"", ""Interests"": ""International Planning, Housing, GIS"", ""ResearchGate"": ""https://researchgate.net/profile/Yiping_Fang"", ""LinkedIn"": ""https://linkedin.com/in/yiping-fang-6a185274""}}"
295,google_scholar,2026-03-01,4954,34,,,,,"{""workbook_row"": {""Name"": ""Aaron Golub"", ""Year"": 2003, ""Cites2017"": 4954, ""%Cites2017"": 0.875, ""%Rank"": 0.73, ""H-Index"": 34, ""%RankH"": 0.895, ""GoogleScholar"": ""https://scholar.google.com.ph/citations?user=wKT8TeMAAAAJ&hl=en"", ""CurrentSchool"": ""Portland State University"", ""Position"": ""Professor"", ""PhDYear"": 2003, ""PhDSchool"": ""UC Berkeley"", ""Years"": 22, ""First"": ""Aaron"", ""Last"": ""Golub"", ""Interests"": ""Urban Transportation Planning, Environmental and Social Impacts of Transportation, Environmental Justice, and International Transportation"", ""ResearchGate"": ""https://researchgate.net/profile/Aaron_Golub"", ""LinkedIn"": ""https://linkedin.com/in/aaron-golub-1301565""}}"
296,google_scholar,2026-03-01,4,1,,,,,"{""workbook_row"": {""Name"": ""Jenny Liu"", ""Year"": 2010, ""Cites2017"": 4, ""%Cites2017"": 0.013, ""%Rank"": 0.013, ""H-Index"": 1, ""%RankH"": 0, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=oirhrhsAAAAJ"", ""CurrentSchool"": ""Portland State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2010, ""PhDSchool"": ""UC Berkeley"", ""Years"": 15, ""First"": ""Jenny"", ""Middle"": ""H."", ""Last"": ""Liu"", ""Interests"": ""Environment and Resource Economics, Transportation, Energy, Development Economics and Public Policy."", ""LinkedIn"": ""https://linkedin.com/in/jenny-liu-5221bb8""}}"
297,google_scholar,2026-03-01,2396,19,,,,,"{""workbook_row"": {""Name"": ""Greg Schrock"", ""Year"": 2010, ""Cites2017"": 2396, ""%Cites2017"": 0.72, ""%Rank"": 0.824, ""H-Index"": 19, ""%RankH"": 0.631, ""GoogleScholar"": ""https://scholar.google.com.ph/citations?hl=en&user=2YfHTPIAAAAJ"", ""CurrentSchool"": ""Portland State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2010, ""PhDSchool"": ""University of Illinois, Chicago"", ""Years"": 15, ""First"": ""Greg"", ""Last"": ""Schrock"", ""Interests"": ""Regional Economic Development, Labor Market and Workforce Development Policy"", ""LinkedIn"": ""https://linkedin.com/in/greg-schrock-60a24056""}}"
298,google_scholar,2026-03-01,215,7,,,,,"{""workbook_row"": {""Name"": ""Ozcan Tunalilar"", ""Year"": 2016, ""Cites2017"": 215, ""%Cites2017"": 0.212, ""%Rank"": 0.164, ""H-Index"": 7, ""%RankH"": 0.218, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=wHwKAK4AAAAJ"", ""CurrentSchool"": ""Portland State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2016, ""PhDSchool"": ""University of Florida"", ""Years"": 9, ""First"": ""Ozcan"", ""Last"": ""Tunalilar""}}"
299,google_scholar,2026-03-01,1407,18,,,,,"{""workbook_row"": {""Name"": ""Liming Wang"", ""Year"": 2009, ""Cites2017"": 1407, ""%Cites2017"": 0.582, ""%Rank"": 0.64, ""H-Index"": 18, ""%RankH"": 0.604, ""GoogleScholar"": ""https://scholar.google.com/citations?user=jgcEZPgAAAAJ&hl=en"", ""CurrentSchool"": ""Portland State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2009, ""PhDSchool"": ""University of Washington"", ""Years"": 16, ""First"": ""Liming"", ""Last"": ""Wang"", ""Interests"": ""Transportation Planning, Urban Modeling, Planning Support Systems, Housing Markets and Real Estate Development."", ""LinkedIn"": ""https://linkedin.com/in/liming-wang-16b8a341""}}"
300,google_scholar,2026-03-01,7693,21,,,,,"{""workbook_row"": {""Name"": ""Yu Xiao"", ""Year"": 2008, ""Cites2017"": 7693, ""%Cites2017"": 0.929, ""%Rank"": 0.98, ""H-Index"": 21, ""%RankH"": 0.696, ""GoogleScholar"": ""https://scholar.google.com/citations?user=nDF5G30AAAAJ&hl=en&oi=sra"", ""CurrentSchool"": ""Portland State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2008, ""PhDSchool"": ""University of Illinois, Urbana-Champaign"", ""Years"": 17, ""First"": ""Yu"", ""Last"": ""Xiao"", ""Interests"": ""Economic Development, Community Resiliency, Disaster Impact, Economic Resiliency""}}"
301,google_scholar,2026-03-01,760,12,,,,,"{""workbook_row"": {""Name"": ""Marisa Zapata"", ""Year"": 2009, ""Cites2017"": 760, ""%Cites2017"": 0.445, ""%Rank"": 0.469, ""H-Index"": 12, ""%RankH"": 0.409, ""GoogleScholar"": ""https://scholar.google.com/citations?user=-P2oJ9sAAAAJ&hl=en"", ""CurrentSchool"": ""Portland State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2009, ""PhDSchool"": ""University of Illinois, Urbana-Champaign"", ""Years"": 16, ""First"": ""Marisa"", ""Last"": ""Zapata"", ""Interests"": ""Participatory Planning Processes, Land Use Planning, Culutral Diversity"", ""ResearchGate"": ""https://researchgate.net/profile/Marisa_Zapata"", ""LinkedIn"": ""https://linkedin.com/in/marisa-zapata-7746184""}}"
303,google_scholar,2026-03-01,103,5,,,,,"{""workbook_row"": {""Name"": ""Courtney Knapp"", ""Year"": 2014, ""Cites2017"": 103, ""%Cites2017"": 0.125, ""%Rank"": 0.051, ""H-Index"": 5, ""%RankH"": 0.129, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&authuser=1&user=E1msbDkAAAAJ"", ""CurrentSchool"": ""Pratt Institute"", ""Position"": ""Professor"", ""PhDYear"": 2014, ""PhDSchool"": ""Cornell University"", ""Years"": 11, ""First"": ""Courtney"", ""Last"": ""Knapp""}}"
305,google_scholar,2026-03-01,236,5,,,,,"{""workbook_row"": {""Name"": ""Juan Osorio"", ""Year"": 2020, ""Cites2017"": 236, ""%Cites2017"": 0.226, ""%Rank"": 0.184, ""H-Index"": 5, ""%RankH"": 0.129, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&user=xK7aVxYAAAAJ&"", ""CurrentSchool"": ""Pratt Institute"", ""Position"": ""Associate Professor"", ""PhDYear"": 2020, ""PhDSchool"": ""MIT"", ""Years"": 5, ""First"": ""Juan"", ""Last"": ""Osorio""}}"
307,google_scholar,2026-03-01,1434,12,,,,,"{""workbook_row"": {""Name"": ""Ajay Agarwal"", ""Year"": 2009, ""Cites2017"": 1434, ""%Cites2017"": 0.587, ""%Rank"": 0.648, ""H-Index"": 12, ""%RankH"": 0.409, ""GoogleScholar"": ""https://scholar.google.com/citations?user=AOP2DRQAAAAJ&hl=en"", ""CurrentSchool"": ""Queen's University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2009, ""PhDSchool"": ""USC"", ""Years"": 16, ""First"": ""Ajay"", ""Last"": ""Agarwal""}}"
308,google_scholar,2026-03-01,1518,19,,,,,"{""workbook_row"": {""Name"": ""Patricia Collins"", ""Year"": 2009, ""Cites2017"": 1518, ""%Cites2017"": 0.603, ""%Rank"": 0.67, ""H-Index"": 19, ""%RankH"": 0.631, ""GoogleScholar"": ""https://scholar.google.com/citations?user=VeNqwrEAAAAJ&hl=en"", ""CurrentSchool"": ""Queen's University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2009, ""PhDSchool"": ""Simon Fraser University"", ""Years"": 16, ""First"": ""Patricia"", ""Last"": ""Collins""}}"
309,google_scholar,2026-03-01,2320,21,,,,,"{""workbook_row"": {""Name"": ""Betsy Donald"", ""Year"": 1999, ""Cites2017"": 2320, ""%Cites2017"": 0.707, ""%Rank"": 0.475, ""H-Index"": 21, ""%RankH"": 0.696, ""GoogleScholar"": ""https://scholar.google.com/citations?user=byrLx34AAAAJ&hl=en"", ""CurrentSchool"": ""Queen's University"", ""Position"": ""Professor"", ""PhDYear"": 1999, ""PhDSchool"": ""University of Toronto"", ""Years"": 26, ""First"": ""Betsy"", ""Last"": ""Donald""}}"
310,google_scholar,2026-03-01,2666,23,,,,,"{""workbook_row"": {""Name"": ""David Gordon"", ""Year"": 1994, ""Cites2017"": 2666, ""%Cites2017"": 0.755, ""%Rank"": 0.537, ""H-Index"": 23, ""%RankH"": 0.744, ""GoogleScholar"": ""https://scholar.google.com/citations?user=VkCclDUAAAAJ&hl=en"", ""CurrentSchool"": ""Queen's University"", ""Position"": ""Professor"", ""PhDYear"": 1994, ""PhDSchool"": ""Harvard University"", ""Years"": 31, ""First"": ""David"", ""Last"": ""Gordon""}}"
311,google_scholar,2026-03-01,1819,22,,,,,"{""workbook_row"": {""Name"": ""Maxwell Hartt"", ""Year"": 2016, ""Cites2017"": 1819, ""%Cites2017"": 0.651, ""%Rank"": 0.882, ""H-Index"": 22, ""%RankH"": 0.722, ""GoogleScholar"": ""https://scholar.google.com/citations?hl=en&authuser=1&user=yGHXP6kAAAAJ"", ""CurrentSchool"": ""Queen's University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2016, ""PhDSchool"": ""University of Waterloo"", ""Years"": 9, ""First"": ""Maxwell"", ""Last"": ""Hartt""}}"
